time,header,pose
2023/07/13 14:48:18.351845470,"{'stamp': {'secs': 1689252498, 'nsecs': 344661492}, 'frame_id': 'map'}","{'position': {'x': -2.392385482788086, 'y': -0.33545729517936707, 'z': -1.205230951309204}, 'orientation': {'x': 0.06661143261799127, 'y': 0.025771050295051636, 'z': -0.9755303812585256, 'w': -0.20794048488176708}}"
2023/07/13 14:48:18.453591300,"{'stamp': {'secs': 1689252498, 'nsecs': 450087292}, 'frame_id': 'map'}","{'position': {'x': -2.4177615642547607, 'y': -0.326554536819458, 'z': -1.2089606523513794}, 'orientation': {'x': 0.07122160078200411, 'y': 0.021875621784350426, 'z': -0.9628436113099603, 'w': -0.2595787374058034}}"
2023/07/13 14:48:18.537967736,"{'stamp': {'secs': 1689252498, 'nsecs': 532946981}, 'frame_id': 'map'}","{'position': {'x': -2.445603609085083, 'y': -0.3178456425666809, 'z': -1.2127662897109985}, 'orientation': {'x': 0.07449990275450394, 'y': 0.016045942677738533, 'z': -0.9468210571818589, 'w': -0.31260546682708407}}"
2023/07/13 14:48:18.645925700,"{'stamp': {'secs': 1689252498, 'nsecs': 642943557}, 'frame_id': 'map'}","{'position': {'x': -2.4716713428497314, 'y': -0.31533282995224, 'z': -1.2194732427597046}, 'orientation': {'x': 0.07383730412597647, 'y': 0.00908173133665153, 'z': -0.9270805389590451, 'w': -0.3674061090384091}}"
2023/07/13 14:48:18.749666291,"{'stamp': {'secs': 1689252498, 'nsecs': 740039315}, 'frame_id': 'map'}","{'position': {'x': -2.4973037242889404, 'y': -0.3138333857059479, 'z': -1.2239910364151}, 'orientation': {'x': 0.07012145581326351, 'y': 0.002790259104316808, 'z': -0.902224142503307, 'w': -0.42551943853710383}}"
2023/07/13 14:48:18.838677114,"{'stamp': {'secs': 1689252498, 'nsecs': 835224272}, 'frame_id': 'map'}","{'position': {'x': -2.5194506645202637, 'y': -0.3134952783584595, 'z': -1.230099081993103}, 'orientation': {'x': 0.06603854576588274, 'y': 0.0019198775155570538, 'z': -0.8748749069423287, 'w': -0.47982196880312217}}"
2023/07/13 14:48:18.944442300,"{'stamp': {'secs': 1689252498, 'nsecs': 943910934}, 'frame_id': 'map'}","{'position': {'x': -2.543600559234619, 'y': -0.31524181365966797, 'z': -1.2383111715316772}, 'orientation': {'x': 0.05717529209257187, 'y': 0.004756372954359294, 'z': -0.842616729211496, 'w': -0.5354487935772836}}"
2023/07/13 14:48:19.52195179,"{'stamp': {'secs': 1689252499, 'nsecs': 50407397}, 'frame_id': 'map'}","{'position': {'x': -2.570110321044922, 'y': -0.32365718483924866, 'z': -1.244862675666809}, 'orientation': {'x': 0.04660581669986718, 'y': 0.006994551352608067, 'z': -0.8079413740216511, 'w': -0.5873752720749492}}"
2023/07/13 14:48:19.148699749,"{'stamp': {'secs': 1689252499, 'nsecs': 148181697}, 'frame_id': 'map'}","{'position': {'x': -2.5918426513671875, 'y': -0.3321335017681122, 'z': -1.2454055547714233}, 'orientation': {'x': 0.04425572872041143, 'y': 0.007691420245227894, 'z': -0.7723300896348178, 'w': -0.6336312059666181}}"
2023/07/13 14:48:19.247467559,"{'stamp': {'secs': 1689252499, 'nsecs': 243566146}, 'frame_id': 'map'}","{'position': {'x': -2.617755651473999, 'y': -0.3432384729385376, 'z': -1.2490222454071045}, 'orientation': {'x': 0.04124545661538061, 'y': 0.0028170448852619105, 'z': -0.7437764749198742, 'w': -0.667148732984234}}"
2023/07/13 14:48:19.348862700,"{'stamp': {'secs': 1689252499, 'nsecs': 348368778}, 'frame_id': 'map'}","{'position': {'x': -2.635660171508789, 'y': -0.34666362404823303, 'z': -1.252643346786499}, 'orientation': {'x': 0.033432095083433866, 'y': -0.004102525322285457, 'z': -0.7220062330586243, 'w': -0.6910661789791249}}"
2023/07/13 14:48:19.447238088,"{'stamp': {'secs': 1689252499, 'nsecs': 438080069}, 'frame_id': 'map'}","{'position': {'x': -2.6554393768310547, 'y': -0.3463888168334961, 'z': -1.2640177011489868}, 'orientation': {'x': 0.03573898470310657, 'y': -0.004008898995880595, 'z': -0.7044110390107217, 'w': -0.7088806259315229}}"
2023/07/13 14:48:19.549555684,"{'stamp': {'secs': 1689252499, 'nsecs': 543096051}, 'frame_id': 'map'}","{'position': {'x': -2.6756463050842285, 'y': -0.3423837125301361, 'z': -1.2803797721862793}, 'orientation': {'x': 0.042654109372418585, 'y': -0.008996083430486124, 'z': -0.6916630845628674, 'w': -0.7209035128847252}}"
2023/07/13 14:48:19.647068505,"{'stamp': {'secs': 1689252499, 'nsecs': 645475332}, 'frame_id': 'map'}","{'position': {'x': -2.70078706741333, 'y': -0.3374735713005066, 'z': -1.278915286064148}, 'orientation': {'x': 0.043575277316394975, 'y': -0.008908556204311281, 'z': -0.6894399357860665, 'w': -0.7229760769046637}}"
2023/07/13 14:48:19.744831731,"{'stamp': {'secs': 1689252499, 'nsecs': 738725577}, 'frame_id': 'map'}","{'position': {'x': -2.7214913368225098, 'y': -0.3304196000099182, 'z': -1.2807824611663818}, 'orientation': {'x': 0.0422380022801984, 'y': -0.010738239728845824, 'z': -0.6901212309340301, 'w': -0.7223803208732941}}"
2023/07/13 14:48:19.853039335,"{'stamp': {'secs': 1689252499, 'nsecs': 847430806}, 'frame_id': 'map'}","{'position': {'x': -2.742947816848755, 'y': -0.3192425072193146, 'z': -1.2770729064941406}, 'orientation': {'x': 0.04565204520847609, 'y': -0.015398068254974412, 'z': -0.6925107971885708, 'w': -0.7197969061058462}}"
2023/07/13 14:48:19.954002665,"{'stamp': {'secs': 1689252499, 'nsecs': 951651128}, 'frame_id': 'map'}","{'position': {'x': -2.7597010135650635, 'y': -0.30779916048049927, 'z': -1.2763155698776245}, 'orientation': {'x': 0.047802590626842445, 'y': -0.016331278967404363, 'z': -0.6962259437191274, 'w': -0.7160430412685134}}"
2023/07/13 14:48:20.50711886,"{'stamp': {'secs': 1689252500, 'nsecs': 49385193}, 'frame_id': 'map'}","{'position': {'x': -2.7711236476898193, 'y': -0.29874205589294434, 'z': -1.2774382829666138}, 'orientation': {'x': 0.046949126281374674, 'y': -0.014408667170963644, 'z': -0.7007475814036814, 'w': -0.7117169360136534}}"
2023/07/13 14:48:20.141977250,"{'stamp': {'secs': 1689252500, 'nsecs': 140442336}, 'frame_id': 'map'}","{'position': {'x': -2.783475399017334, 'y': -0.2880997359752655, 'z': -1.2797545194625854}, 'orientation': {'x': 0.04692322680253208, 'y': -0.013829273925150138, 'z': -0.7054579990542215, 'w': -0.7070615061927465}}"
2023/07/13 14:48:20.249857110,"{'stamp': {'secs': 1689252500, 'nsecs': 245269406}, 'frame_id': 'map'}","{'position': {'x': -2.7946083545684814, 'y': -0.278428852558136, 'z': -1.2812905311584473}, 'orientation': {'x': 0.04857022945641786, 'y': -0.014645330489455053, 'z': -0.7097743757301048, 'w': -0.7026000161274875}}"
2023/07/13 14:48:20.359903971,"{'stamp': {'secs': 1689252500, 'nsecs': 355329934}, 'frame_id': 'map'}","{'position': {'x': -2.8067514896392822, 'y': -0.2677047848701477, 'z': -1.2830513715744019}, 'orientation': {'x': 0.04989703941491366, 'y': -0.013766588962128639, 'z': -0.7138878075760023, 'w': -0.6983444455856314}}"
2023/07/13 14:48:20.438533991,"{'stamp': {'secs': 1689252500, 'nsecs': 438111828}, 'frame_id': 'map'}","{'position': {'x': -2.815683603286743, 'y': -0.25822949409484863, 'z': -1.2853024005889893}, 'orientation': {'x': 0.049928564989508706, 'y': -0.012361233826454177, 'z': -0.7171341087448033, 'w': -0.6950345375383679}}"
2023/07/13 14:48:20.548965942,"{'stamp': {'secs': 1689252500, 'nsecs': 546185872}, 'frame_id': 'map'}","{'position': {'x': -2.824838399887085, 'y': -0.24631288647651672, 'z': -1.2871994972229004}, 'orientation': {'x': 0.05037974059036816, 'y': -0.013754970626977682, 'z': -0.7195125307216625, 'w': -0.6925131050425016}}"
2023/07/13 14:48:20.649903802,"{'stamp': {'secs': 1689252500, 'nsecs': 646850697}, 'frame_id': 'map'}","{'position': {'x': -2.8324739933013916, 'y': -0.2377682328224182, 'z': -1.2871270179748535}, 'orientation': {'x': 0.04966611293272915, 'y': -0.016673804362546618, 'z': -0.7207978109352516, 'w': -0.691162627190723}}"
2023/07/13 14:48:20.747063396,"{'stamp': {'secs': 1689252500, 'nsecs': 736850441}, 'frame_id': 'map'}","{'position': {'x': -2.841031074523926, 'y': -0.22725093364715576, 'z': -1.288548231124878}, 'orientation': {'x': 0.048388271168460575, 'y': -0.017281384818734025, 'z': -0.7204891488226887, 'w': -0.6915600591277897}}"
2023/07/13 14:48:20.853361936,"{'stamp': {'secs': 1689252500, 'nsecs': 851774707}, 'frame_id': 'map'}","{'position': {'x': -2.849024534225464, 'y': -0.22060778737068176, 'z': -1.2894351482391357}, 'orientation': {'x': 0.04925488992376124, 'y': -0.015081435659206952, 'z': -0.7192231799850924, 'w': -0.6928668872800798}}"
2023/07/13 14:48:20.948761821,"{'stamp': {'secs': 1689252500, 'nsecs': 947855736}, 'frame_id': 'map'}","{'position': {'x': -2.8576767444610596, 'y': -0.209736168384552, 'z': -1.292198896408081}, 'orientation': {'x': 0.05086209624342941, 'y': -0.01241466128330808, 'z': -0.717755738177026, 'w': -0.6943238607918478}}"
2023/07/13 14:48:21.47359854,"{'stamp': {'secs': 1689252501, 'nsecs': 45989420}, 'frame_id': 'map'}","{'position': {'x': -2.8646833896636963, 'y': -0.20117764174938202, 'z': -1.2957379817962646}, 'orientation': {'x': 0.05373369043606227, 'y': -0.009300567370579776, 'z': -0.7157387499615308, 'w': -0.6962357587500172}}"
2023/07/13 14:48:21.151299776,"{'stamp': {'secs': 1689252501, 'nsecs': 145569321}, 'frame_id': 'map'}","{'position': {'x': -2.8736608028411865, 'y': -0.19016510248184204, 'z': -1.2990680932998657}, 'orientation': {'x': 0.056341447321581486, 'y': -0.007673534028921075, 'z': -0.7137489980398469, 'w': -0.698089626041192}}"
2023/07/13 14:48:21.254024467,"{'stamp': {'secs': 1689252501, 'nsecs': 251994983}, 'frame_id': 'map'}","{'position': {'x': -2.880579948425293, 'y': -0.1844313144683838, 'z': -1.2961000204086304}, 'orientation': {'x': 0.05616574409897161, 'y': -0.008878901416299592, 'z': -0.7132258505754959, 'w': -0.6986239763780719}}"
2023/07/13 14:48:21.345997317,"{'stamp': {'secs': 1689252501, 'nsecs': 340628674}, 'frame_id': 'map'}","{'position': {'x': -2.890207052230835, 'y': -0.17452996969223022, 'z': -1.2944504022598267}, 'orientation': {'x': 0.055211759240337915, 'y': -0.009993042219508677, 'z': -0.714017953702288, 'w': -0.697875463488711}}"
2023/07/13 14:48:21.453560136,"{'stamp': {'secs': 1689252501, 'nsecs': 448598675}, 'frame_id': 'map'}","{'position': {'x': -2.896970510482788, 'y': -0.1697809100151062, 'z': -1.2937060594558716}, 'orientation': {'x': 0.05441079249639712, 'y': -0.010353074335866809, 'z': -0.7155071336272405, 'w': -0.6964063621480207}}"
2023/07/13 14:48:21.548191298,"{'stamp': {'secs': 1689252501, 'nsecs': 543619575}, 'frame_id': 'map'}","{'position': {'x': -2.9053237438201904, 'y': -0.16119936108589172, 'z': -1.2926197052001953}, 'orientation': {'x': 0.053949344762572904, 'y': -0.01038940992007517, 'z': -0.7174647848132274, 'w': -0.694424805802695}}"
2023/07/13 14:48:21.647140482,"{'stamp': {'secs': 1689252501, 'nsecs': 645284145}, 'frame_id': 'map'}","{'position': {'x': -2.9119365215301514, 'y': -0.16076377034187317, 'z': -1.2887548208236694}, 'orientation': {'x': 0.05323311148578653, 'y': -0.009868685682835424, 'z': -0.7194631087660919, 'w': -0.6924172730435499}}"
2023/07/13 14:48:21.752026249,"{'stamp': {'secs': 1689252501, 'nsecs': 744909990}, 'frame_id': 'map'}","{'position': {'x': -2.921682834625244, 'y': -0.15428577363491058, 'z': -1.287205457687378}, 'orientation': {'x': 0.0526555484513324, 'y': -0.010546286651758862, 'z': -0.7213544466032857, 'w': -0.6904809421126813}}"
2023/07/13 14:48:21.849926200,"{'stamp': {'secs': 1689252501, 'nsecs': 847763828}, 'frame_id': 'map'}","{'position': {'x': -2.929044246673584, 'y': -0.15414518117904663, 'z': -1.2851290702819824}, 'orientation': {'x': 0.052956156213328144, 'y': -0.010920568097952416, 'z': -0.7229899776616767, 'w': -0.6887393403257112}}"
2023/07/13 14:48:21.945134857,"{'stamp': {'secs': 1689252501, 'nsecs': 940999057}, 'frame_id': 'map'}","{'position': {'x': -2.938915252685547, 'y': -0.1498647928237915, 'z': -1.283922553062439}, 'orientation': {'x': 0.05352530444358046, 'y': -0.009987387208868655, 'z': -0.7242747727069342, 'w': -0.6873582381126169}}"
2023/07/13 14:48:22.48106330,"{'stamp': {'secs': 1689252502, 'nsecs': 39692654}, 'frame_id': 'map'}","{'position': {'x': -2.944629192352295, 'y': -0.15271082520484924, 'z': -1.2826929092407227}, 'orientation': {'x': 0.05350859306970233, 'y': -0.009156245859867344, 'z': -0.7255295697319654, 'w': -0.6860465269017866}}"
2023/07/13 14:48:22.139072327,"{'stamp': {'secs': 1689252502, 'nsecs': 137948299}, 'frame_id': 'map'}","{'position': {'x': -2.953420400619507, 'y': -0.14705790579319, 'z': -1.2817827463150024}, 'orientation': {'x': 0.053894153156170424, 'y': -0.009544119456888902, 'z': -0.7261708387548772, 'w': -0.6853322135879869}}"
2023/07/13 14:48:22.249545914,"{'stamp': {'secs': 1689252502, 'nsecs': 244659323}, 'frame_id': 'map'}","{'position': {'x': -2.956399440765381, 'y': -0.1458873599767685, 'z': -1.2783493995666504}, 'orientation': {'x': 0.054321521403228754, 'y': -0.009536506380238948, 'z': -0.7262611025003672, 'w': -0.6852029176480856}}"
2023/07/13 14:48:22.343954737,"{'stamp': {'secs': 1689252502, 'nsecs': 340846113}, 'frame_id': 'map'}","{'position': {'x': -2.961953639984131, 'y': -0.14000020921230316, 'z': -1.2750872373580933}, 'orientation': {'x': 0.05444893877192643, 'y': -0.00890870679521586, 'z': -0.7262292265083261, 'w': -0.6852350389282252}}"
2023/07/13 14:48:22.450077747,"{'stamp': {'secs': 1689252502, 'nsecs': 440340341}, 'frame_id': 'map'}","{'position': {'x': -2.9597835540771484, 'y': -0.1421462595462799, 'z': -1.2718133926391602}, 'orientation': {'x': 0.05425204891260932, 'y': -0.00890550123965948, 'z': -0.7262248210107516, 'w': -0.6852553659653867}}"
2023/07/13 14:48:22.544431015,"{'stamp': {'secs': 1689252502, 'nsecs': 540840765}, 'frame_id': 'map'}","{'position': {'x': -2.9631166458129883, 'y': -0.13664191961288452, 'z': -1.2709558010101318}, 'orientation': {'x': 0.0543976201714637, 'y': -0.008952821395406752, 'z': -0.7265161654657084, 'w': -0.684934308693722}}"
2023/07/13 14:48:22.650959373,"{'stamp': {'secs': 1689252502, 'nsecs': 650003140}, 'frame_id': 'map'}","{'position': {'x': -2.960249423980713, 'y': -0.14246341586112976, 'z': -1.2726471424102783}, 'orientation': {'x': 0.05418855356237313, 'y': -0.00856365759741324, 'z': -0.7271834212690799, 'w': -0.6842474232781355}}"
2023/07/13 14:48:22.747047368,"{'stamp': {'secs': 1689252502, 'nsecs': 743485655}, 'frame_id': 'map'}","{'position': {'x': -2.9623863697052, 'y': -0.14178526401519775, 'z': -1.2743346691131592}, 'orientation': {'x': 0.05401203231248205, 'y': -0.008642387649071936, 'z': -0.7279528367261132, 'w': -0.6834417875749211}}"
2023/07/13 14:48:22.851249282,"{'stamp': {'secs': 1689252502, 'nsecs': 847653865}, 'frame_id': 'map'}","{'position': {'x': -2.9632785320281982, 'y': -0.15125474333763123, 'z': -1.2751184701919556}, 'orientation': {'x': 0.05385766085630914, 'y': -0.008780879352751347, 'z': -0.7283600860435607, 'w': -0.6830181795409958}}"
2023/07/13 14:48:22.957185959,"{'stamp': {'secs': 1689252502, 'nsecs': 948300380}, 'frame_id': 'map'}","{'position': {'x': -2.9669711589813232, 'y': -0.15385375916957855, 'z': -1.2758136987686157}, 'orientation': {'x': 0.05389747274732544, 'y': -0.008808704816891454, 'z': -0.7280826430081808, 'w': -0.6833104229419614}}"
2023/07/13 14:48:23.42413118,"{'stamp': {'secs': 1689252503, 'nsecs': 39861581}, 'frame_id': 'map'}","{'position': {'x': -2.9670488834381104, 'y': -0.16007335484027863, 'z': -1.2763227224349976}, 'orientation': {'x': 0.05427774683580501, 'y': -0.008686234458121334, 'z': -0.7275314872262746, 'w': -0.6838687086156902}}"
2023/07/13 14:48:23.144595169,"{'stamp': {'secs': 1689252503, 'nsecs': 142866534}, 'frame_id': 'map'}","{'position': {'x': -2.9694364070892334, 'y': -0.16219490766525269, 'z': -1.2771286964416504}, 'orientation': {'x': 0.054728068046438115, 'y': -0.008021667856239534, 'z': -0.7272176538407237, 'w': -0.6841746672854105}}"
2023/07/13 14:48:23.257405177,"{'stamp': {'secs': 1689252503, 'nsecs': 251755165}, 'frame_id': 'map'}","{'position': {'x': -2.9684765338897705, 'y': -0.16723418235778809, 'z': -1.2772703170776367}, 'orientation': {'x': 0.05470559908909925, 'y': -0.007844790392324694, 'z': -0.7272817870481046, 'w': -0.684110341187822}}"
2023/07/13 14:48:23.341989104,"{'stamp': {'secs': 1689252503, 'nsecs': 340434653}, 'frame_id': 'map'}","{'position': {'x': -2.9719386100769043, 'y': -0.16411598026752472, 'z': -1.2775462865829468}, 'orientation': {'x': 0.05484258876793176, 'y': -0.008116041773965198, 'z': -0.7272722435694631, 'w': -0.6841063543460142}}"
2023/07/13 14:48:23.451557285,"{'stamp': {'secs': 1689252503, 'nsecs': 440948255}, 'frame_id': 'map'}","{'position': {'x': -2.971160411834717, 'y': -0.17021454870700836, 'z': -1.277372121810913}, 'orientation': {'x': 0.05523345914121333, 'y': -0.009166919485966485, 'z': -0.7247708981352616, 'w': -0.6867112768803493}}"
2023/07/13 14:48:23.548409729,"{'stamp': {'secs': 1689252503, 'nsecs': 544962737}, 'frame_id': 'map'}","{'position': {'x': -2.973086357116699, 'y': -0.1670912802219391, 'z': -1.2769964933395386}, 'orientation': {'x': 0.0576406750578827, 'y': -0.014055701756961086, 'z': -0.7141412939497312, 'w': -0.6974827611509795}}"
2023/07/13 14:48:23.650848316,"{'stamp': {'secs': 1689252503, 'nsecs': 636178669}, 'frame_id': 'map'}","{'position': {'x': -2.974436044692993, 'y': -0.15685755014419556, 'z': -1.2771809101104736}, 'orientation': {'x': 0.06336112945243136, 'y': -0.016223857874849784, 'z': -0.6942106346584607, 'w': -0.7167940767314321}}"
2023/07/13 14:48:23.748517607,"{'stamp': {'secs': 1689252503, 'nsecs': 747139302}, 'frame_id': 'map'}","{'position': {'x': -2.9770662784576416, 'y': -0.13601253926753998, 'z': -1.2781497240066528}, 'orientation': {'x': 0.06524733856106761, 'y': -0.0165478880940412, 'z': -0.6619133079330941, 'w': -0.7465518903541758}}"
2023/07/13 14:48:23.854606129,"{'stamp': {'secs': 1689252503, 'nsecs': 851618485}, 'frame_id': 'map'}","{'position': {'x': -2.9780352115631104, 'y': -0.11784574389457703, 'z': -1.276275873184204}, 'orientation': {'x': 0.061554656638478214, 'y': -0.022636018234762165, 'z': -0.6198059777830383, 'w': -0.7820097089096825}}"
2023/07/13 14:48:23.945168121,"{'stamp': {'secs': 1689252503, 'nsecs': 943805391}, 'frame_id': 'map'}","{'position': {'x': -2.979370355606079, 'y': -0.09381021559238434, 'z': -1.271923542022705}, 'orientation': {'x': 0.05666227520351193, 'y': -0.036570217397780345, 'z': -0.5749940987090236, 'w': -0.815373406616894}}"
2023/07/13 14:48:24.45669339,"{'stamp': {'secs': 1689252504, 'nsecs': 35276362}, 'frame_id': 'map'}","{'position': {'x': -2.9774057865142822, 'y': -0.08714316785335541, 'z': -1.2747682332992554}, 'orientation': {'x': 0.05066539946783434, 'y': -0.044743059695687516, 'z': -0.5250437840552868, 'w': -0.8483867636465919}}"
2023/07/13 14:48:24.150795288,"{'stamp': {'secs': 1689252504, 'nsecs': 148565416}, 'frame_id': 'map'}","{'position': {'x': -2.978123903274536, 'y': -0.08186880499124527, 'z': -1.277878761291504}, 'orientation': {'x': 0.046485189390798876, 'y': -0.04134125215507326, 'z': -0.46784091432873015, 'w': -0.8816206139364087}}"
2023/07/13 14:48:24.250194020,"{'stamp': {'secs': 1689252504, 'nsecs': 249692913}, 'frame_id': 'map'}","{'position': {'x': -2.988616466522217, 'y': -0.09196045994758606, 'z': -1.285745620727539}, 'orientation': {'x': 0.04066350716401896, 'y': -0.03642611689142819, 'z': -0.4038138159821964, 'w': -0.9132108295542879}}"
2023/07/13 14:48:24.349250663,"{'stamp': {'secs': 1689252504, 'nsecs': 344390236}, 'frame_id': 'map'}","{'position': {'x': -2.9992318153381348, 'y': -0.10662712156772614, 'z': -1.2881760597229004}, 'orientation': {'x': 0.03751483693465754, 'y': -0.028586999934146155, 'z': -0.3315475344504427, 'w': -0.9422588035377348}}"
2023/07/13 14:48:24.449311483,"{'stamp': {'secs': 1689252504, 'nsecs': 443346565}, 'frame_id': 'map'}","{'position': {'x': -3.0140161514282227, 'y': -0.13529546558856964, 'z': -1.28989577293396}, 'orientation': {'x': 0.033285069247406, 'y': -0.03554607486905234, 'z': -0.2584329459769315, 'w': -0.9648010122094004}}"
2023/07/13 14:48:24.538975289,"{'stamp': {'secs': 1689252504, 'nsecs': 537409930}, 'frame_id': 'map'}","{'position': {'x': -3.0213358402252197, 'y': -0.15633849799633026, 'z': -1.2940738201141357}, 'orientation': {'x': 0.028630810790782817, 'y': -0.0441284748857535, 'z': -0.19454499888005755, 'w': -0.9794821069261439}}"
2023/07/13 14:48:24.652375953,"{'stamp': {'secs': 1689252504, 'nsecs': 645582689}, 'frame_id': 'map'}","{'position': {'x': -3.030933141708374, 'y': -0.1782139241695404, 'z': -1.2956843376159668}, 'orientation': {'x': 0.027110951992579006, 'y': -0.03712373096394446, 'z': -0.13902858326991602, 'w': -0.9892208438540572}}"
2023/07/13 14:48:24.752892603,"{'stamp': {'secs': 1689252504, 'nsecs': 749290852}, 'frame_id': 'map'}","{'position': {'x': -3.0350468158721924, 'y': -0.19005203247070312, 'z': -1.2984265089035034}, 'orientation': {'x': 0.03388727600590233, 'y': -0.02408859084020759, 'z': -0.09785736430450431, 'w': -0.9943315988982793}}"
2023/07/13 14:48:24.853052996,"{'stamp': {'secs': 1689252504, 'nsecs': 851052178}, 'frame_id': 'map'}","{'position': {'x': -3.055002450942993, 'y': -0.20232680439949036, 'z': -1.30778169631958}, 'orientation': {'x': 0.04352150114199678, 'y': -0.020014841061354868, 'z': -0.06124218514907315, 'w': -0.9969727578192908}}"
2023/07/13 14:48:24.942731117,"{'stamp': {'secs': 1689252504, 'nsecs': 939481178}, 'frame_id': 'map'}","{'position': {'x': -3.0617637634277344, 'y': -0.20700237154960632, 'z': -1.3176616430282593}, 'orientation': {'x': 0.04839730091013072, 'y': -0.030245706941756895, 'z': -0.03513349497863516, 'w': -0.9977517406683857}}"
2023/07/13 14:48:25.54658002,"{'stamp': {'secs': 1689252505, 'nsecs': 48551899}, 'frame_id': 'map'}","{'position': {'x': -3.068618059158325, 'y': -0.20291469991207123, 'z': -1.3190712928771973}, 'orientation': {'x': 0.04878314032533079, 'y': -0.043153538578936626, 'z': -0.01922930510242388, 'w': -0.9976914408540314}}"
2023/07/13 14:48:25.143090031,"{'stamp': {'secs': 1689252505, 'nsecs': 141541746}, 'frame_id': 'map'}","{'position': {'x': -3.0761184692382812, 'y': -0.19365337491035461, 'z': -1.3186393976211548}, 'orientation': {'x': 0.04465733060012817, 'y': -0.050476090048460764, 'z': -0.01060421012383234, 'w': -0.9976700045028617}}"
2023/07/13 14:48:25.249381779,"{'stamp': {'secs': 1689252505, 'nsecs': 248661488}, 'frame_id': 'map'}","{'position': {'x': -3.0873665809631348, 'y': -0.19022229313850403, 'z': -1.3143235445022583}, 'orientation': {'x': 0.040102011579279714, 'y': -0.0539057124432315, 'z': -0.012029611640990204, 'w': -0.9976679263547816}}"
2023/07/13 14:48:25.349291630,"{'stamp': {'secs': 1689252505, 'nsecs': 346312355}, 'frame_id': 'map'}","{'position': {'x': -3.0990962982177734, 'y': -0.1795913130044937, 'z': -1.3107556104660034}, 'orientation': {'x': 0.038293027096442375, 'y': -0.04970358442823524, 'z': -0.02096313822437779, 'w': -0.9978094730992295}}"
2023/07/13 14:48:25.436892572,"{'stamp': {'secs': 1689252505, 'nsecs': 434939272}, 'frame_id': 'map'}","{'position': {'x': -3.1149961948394775, 'y': -0.17469343543052673, 'z': -1.3035850524902344}, 'orientation': {'x': 0.03539512195334878, 'y': -0.04624485700720549, 'z': -0.03160536199235181, 'w': -0.9978024351722256}}"
2023/07/13 14:48:25.543229894,"{'stamp': {'secs': 1689252505, 'nsecs': 540880096}, 'frame_id': 'map'}","{'position': {'x': -3.129166841506958, 'y': -0.16633427143096924, 'z': -1.2985197305679321}, 'orientation': {'x': 0.035964760897270916, 'y': -0.04827090616257143, 'z': -0.04281966744629884, 'w': -0.9972677331948703}}"
2023/07/13 14:48:25.644654548,"{'stamp': {'secs': 1689252505, 'nsecs': 643946813}, 'frame_id': 'map'}","{'position': {'x': -3.1441733837127686, 'y': -0.16120946407318115, 'z': -1.2946223020553589}, 'orientation': {'x': 0.03795122155044498, 'y': -0.047463859496406274, 'z': -0.0550824817929621, 'w': -0.9966307275134871}}"
2023/07/13 14:48:25.749768101,"{'stamp': {'secs': 1689252505, 'nsecs': 744754564}, 'frame_id': 'map'}","{'position': {'x': -3.1570823192596436, 'y': -0.15187066793441772, 'z': -1.2929356098175049}, 'orientation': {'x': 0.03820193407751878, 'y': -0.04621223144200366, 'z': -0.06584396428949651, 'w': -0.9960269144277835}}"
2023/07/13 14:48:25.847954835,"{'stamp': {'secs': 1689252505, 'nsecs': 841441254}, 'frame_id': 'map'}","{'position': {'x': -3.1660988330841064, 'y': -0.14728720486164093, 'z': -1.290771484375}, 'orientation': {'x': 0.03921040119031809, 'y': -0.04684915575076957, 'z': -0.073048484901435, 'w': -0.9954554836342704}}"
2023/07/13 14:48:25.949560803,"{'stamp': {'secs': 1689252505, 'nsecs': 946217865}, 'frame_id': 'map'}","{'position': {'x': -3.1724259853363037, 'y': -0.1374662071466446, 'z': -1.288939356803894}, 'orientation': {'x': 0.03945395045451175, 'y': -0.04627592733075094, 'z': -0.0784824554378798, 'w': -0.9950590075626939}}"
2023/07/13 14:48:26.47614766,"{'stamp': {'secs': 1689252506, 'nsecs': 39203142}, 'frame_id': 'map'}","{'position': {'x': -3.179851531982422, 'y': -0.13204193115234375, 'z': -1.284789800643921}, 'orientation': {'x': 0.03750729668232081, 'y': -0.045899556414495245, 'z': -0.08195017813286704, 'w': -0.9948721534551703}}"
2023/07/13 14:48:26.149261597,"{'stamp': {'secs': 1689252506, 'nsecs': 147078150}, 'frame_id': 'map'}","{'position': {'x': -3.1852643489837646, 'y': -0.12280277907848358, 'z': -1.2828537225723267}, 'orientation': {'x': 0.03658970829170387, 'y': -0.04646797082691138, 'z': -0.0838920691236904, 'w': -0.9947180714516566}}"
2023/07/13 14:48:26.248396372,"{'stamp': {'secs': 1689252506, 'nsecs': 244232143}, 'frame_id': 'map'}","{'position': {'x': -3.198681116104126, 'y': -0.1213599145412445, 'z': -1.2812449932098389}, 'orientation': {'x': 0.03810417291721496, 'y': -0.04709697849344373, 'z': -0.08377867651451254, 'w': -0.9946411815245535}}"
2023/07/13 14:48:26.343905988,"{'stamp': {'secs': 1689252506, 'nsecs': 340964028}, 'frame_id': 'map'}","{'position': {'x': -3.208479166030884, 'y': -0.11571429669857025, 'z': -1.2804877758026123}, 'orientation': {'x': 0.03943691611500293, 'y': -0.04837258323818086, 'z': -0.08149572191871879, 'w': -0.9947176836405145}}"
